month,service,service_label,zone_id,zone,borough,service_zone,is_airport,has_geometry,centroid_lon,centroid_lat,trips,revenue,fare_revenue,distance_mi,duration_s,airport_trips,tipped_trips,tip_observable_trips,tip_observable_tip,tip_observable_fare,unknown_zone_trips
2024-08-01,fhvhv,High Volume For Hire Vehicle,129,Jackson Heights,Queens,Boro Zone,false,true,-73.885317,40.757312,28792,871890.65,735612.2,127700.71,39776109.0,4106,7470,28792,36223.74,735612.2,25
2024-08-01,fhvhv,High Volume For Hire Vehicle,130,Jamaica,Queens,Boro Zone,false,true,-73.793981,40.704369,11277,339767.4,286647.76,49741.51,15474422.0,1709,2869,11277,13857.24,286647.76,13
2024-08-01,fhvhv,High Volume For Hire Vehicle,131,Jamaica Estates,Queens,Boro Zone,false,true,-73.776101,40.720655,1796,54196.58,45738.44,7956.01,2466816.0,273,462,1796,2204.78,45738.44,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,132,JFK Airport,Queens,Airports,true,true,-73.78653,40.646985,37861,1476286.69,970882.79,168702.13,52534935.0,37861,9869,37861,48003.65,970882.79,22
2024-08-01,fhvhv,High Volume For Hire Vehicle,133,Kensington,Brooklyn,Boro Zone,false,true,-73.976199,40.64059,4786,150223.92,126394.73,22082.92,6886694.0,123,1280,4786,6553.97,126394.73,5
2024-08-01,fhvhv,High Volume For Hire Vehicle,134,Kew Gardens,Queens,Boro Zone,false,true,-73.828712,40.708051,2020,63708.29,53620.5,9371.18,2926194.0,293,551,2020,2766.93,53620.5,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,135,Kew Gardens Hills,Queens,Boro Zone,false,true,-73.821195,40.728377,2947,88695.8,74731.12,12952.11,4034052.0,420,766,2947,3683.7,74731.12,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,136,Kingsbridge Heights,Bronx,Boro Zone,false,true,-73.905911,40.865264,8065,244695.53,206296.0,35823.13,11157350.0,182,2128,8065,10363.93,206296.0,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,137,Kips Bay,Manhattan,Yellow Zone,false,true,-73.976495,40.740439,2607,86731.84,67821.59,11744.07,3697848.0,63,694,2607,3296.82,67821.59,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,138,LaGuardia Airport,Queens,Airports,true,true,-73.873628,40.774376,68332,2672704.24,1758323.0,305555.44,95258617.0,68332,17832,68332,87290.95,1758323.0,59
2024-08-01,fhvhv,High Volume For Hire Vehicle,139,Laurelton,Queens,Boro Zone,false,true,-73.744235,40.677098,1883,56412.05,47491.84,8177.31,2569953.0,258,491,1883,2339.25,47491.84,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,140,Lenox Hill East,Manhattan,Yellow Zone,false,true,-73.954739,40.765484,2945,96962.41,75593.36,13204.42,4077172.0,68,779,2945,3864.27,75593.36,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,141,Lenox Hill West,Manhattan,Yellow Zone,false,true,-73.959635,40.766948,9573,315145.71,246132.48,42777.96,13329160.0,227,2550,9573,12067.72,246132.48,6
2024-08-01,fhvhv,High Volume For Hire Vehicle,142,Lincoln Square East,Manhattan,Yellow Zone,false,true,-73.981532,40.773633,15177,499774.72,390618.9,68019.17,21134228.0,343,3940,15177,18904.97,390618.9,11
2024-08-01,fhvhv,High Volume For Hire Vehicle,143,Lincoln Square West,Manhattan,Yellow Zone,false,true,-73.987646,40.775965,5639,185616.61,145095.5,25287.28,7844955.0,154,1427,5639,6853.2,145095.5,5
2024-08-01,fhvhv,High Volume For Hire Vehicle,144,Little Italy/NoLiTa,Manhattan,Yellow Zone,false,true,-73.996919,40.720889,5023,164675.93,128265.82,22191.26,6950346.0,106,1377,5023,6729.19,128265.82,7
2024-08-01,fhvhv,High Volume For Hire Vehicle,145,Long Island City/Hunters Point,Queens,Boro Zone,false,true,-73.948892,40.745379,2422,73263.18,61781.9,10777.5,3327520.0,367,634,2422,3029.85,61781.9,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,146,Long Island City/Queens Plaza,Queens,Boro Zone,false,true,-73.934829,40.754243,47025,1431670.18,1207723.64,209856.13,65387126.0,6727,12065,47025,59305.22,1207723.64,25
2024-08-01,fhvhv,High Volume For Hire Vehicle,147,Longwood,Bronx,Boro Zone,false,true,-73.898957,40.819676,1943,60616.62,51211.04,8914.53,2795245.0,37,519,1943,2459.22,51211.04,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,148,Lower East Side,Manhattan,Yellow Zone,false,true,-73.990896,40.718938,3053,100252.79,78298.75,13549.25,4248942.0,64,773,3053,3880.25,78298.75,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,149,Madison,Brooklyn,Boro Zone,false,true,-73.948136,40.604913,6593,201996.58,170330.44,29701.75,9219446.0,138,1736,6593,8510.02,170330.44,4
2024-08-01,fhvhv,High Volume For Hire Vehicle,150,Manhattan Beach,Brooklyn,Boro Zone,false,true,-73.943629,40.580473,2174,65910.42,55516.51,9586.49,3012259.0,57,569,2174,2839.52,55516.51,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,151,Manhattan Valley,Manhattan,Yellow Zone,false,true,-73.968168,40.797962,3742,122149.67,95225.47,16619.7,5122404.0,95,972,3742,4732.8,95225.47,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,152,Manhattanville,Manhattan,Yellow Zone,false,true,-73.953782,40.817975,2130,70554.1,55189.69,9545.83,3007080.0,50,543,2130,2635.19,55189.69,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,153,Marble Hill,Manhattan,Yellow Zone,false,true,-73.910379,40.875968,2796,90906.11,70855.88,12306.34,3818415.0,89,712,2796,3420.36,70855.88,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,154,Marine Park/Floyd Bennett Field,Brooklyn,Boro Zone,false,true,-73.902595,40.593571,196,6199.42,5212.62,900.38,286926.0,3,48,196,267.15,5212.62,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,155,Marine Park/Mill Basin,Brooklyn,Boro Zone,false,true,-73.915277,40.614591,1989,61068.61,51639.27,9029.8,2794849.0,43,498,1989,2453.64,51639.27,4
2024-08-01,fhvhv,High Volume For Hire Vehicle,156,Mariners Harbor,Staten Island,Boro Zone,false,true,-74.167234,40.631308,3023,91812.85,77459.08,13485.15,4184700.0,71,758,3023,3829.88,77459.08,4
2024-08-01,fhvhv,High Volume For Hire Vehicle,157,Maspeth,Queens,Boro Zone,false,true,-73.902331,40.723995,8874,277218.94,233650.55,40668.71,12749661.0,1341,2331,8874,11903.05,233650.55,6
2024-08-01,fhvhv,High Volume For Hire Vehicle,158,Meatpacking/West Village West,Manhattan,Yellow Zone,false,true,-74.008984,40.735035,2720,89575.47,69947.52,12179.6,3783414.0,56,707,2720,3504.52,69947.52,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,159,Melrose South,Bronx,Boro Zone,false,true,-73.912849,40.81826,4000,121240.81,102385.27,17876.14,5518063.0,107,1007,4000,4895.01,102385.27,6
2024-08-01,fhvhv,High Volume For Hire Vehicle,160,Middle Village,Queens,Boro Zone,false,true,-73.880051,40.718337,2001,61131.88,51468.82,8917.45,2793631.0,300,518,2001,2655.17,51468.82,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,161,Midtown Center,Manhattan,Yellow Zone,false,true,-73.977698,40.758028,79063,2594323.49,2024741.7,351060.73,109668451.0,1907,20465,79063,99623.57,2024741.7,66
2024-08-01,fhvhv,High Volume For Hire Vehicle,162,Midtown East,Manhattan,Yellow Zone,false,true,-73.972356,40.756688,17076,562047.14,438481.33,76177.01,23741234.0,419,4463,17076,22035.3,438481.33,7
2024-08-01,fhvhv,High Volume For Hire Vehicle,163,Midtown North,Manhattan,Yellow Zone,false,true,-73.977569,40.764421,7476,247373.46,193099.63,33612.28,10463820.0,172,1988,7476,9725.71,193099.63,4
2024-08-01,fhvhv,High Volume For Hire Vehicle,164,Midtown South,Manhattan,Yellow Zone,false,true,-73.985156,40.748575,3467,115426.69,90222.23,15713.19,4900463.0,77,896,3467,4498.05,90222.23,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,165,Midwood,Brooklyn,Boro Zone,false,true,-73.956824,40.620924,1751,54080.48,45491.38,7915.72,2470917.0,41,449,1751,2355.39,45491.38,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,166,Morningside Heights,Manhattan,Yellow Zone,false,true,-73.961764,40.809457,2802,93577.25,73063.95,12781.81,3959219.0,70,752,2802,3721.35,73063.95,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,167,Morrisania/Melrose,Bronx,Boro Zone,false,true,-73.902352,40.827513,4541,139531.73,117382.28,20393.45,6371056.0,117,1175,4541,6093.4,117382.28,4
2024-08-01,fhvhv,High Volume For Hire Vehicle,168,Mott Haven/Port Morris,Bronx,Boro Zone,false,true,-73.916822,40.807347,14622,447988.43,377853.99,65606.0,20514442.0,330,3833,14622,18853.72,377853.99,8
2024-08-01,fhvhv,High Volume For Hire Vehicle,169,Mount Hope,Bronx,Boro Zone,false,true,-73.905122,40.849058,2868,88525.13,74654.25,13007.17,4054212.0,75,721,2868,3600.53,74654.25,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,170,Murray Hill,Manhattan,Yellow Zone,false,true,-73.978492,40.747746,13586,444192.68,346810.85,60120.32,18764865.0,329,3439,13586,16740.41,346810.85,8
2024-08-01,fhvhv,High Volume For Hire Vehicle,171,Murray Hill-Queens,Queens,Boro Zone,false,true,-73.809545,40.768352,2234,67126.13,56575.79,9825.05,3048379.0,313,565,2234,2827.66,56575.79,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,172,New Dorp/Midland Beach,Staten Island,Boro Zone,false,true,-74.105019,40.571769,3660,112502.14,94685.61,16457.81,5138980.0,96,938,3660,4853.9,94685.61,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,173,North Corona,Queens,Boro Zone,false,true,-73.863038,40.752579,1864,56901.44,48095.24,8390.26,2601276.0,275,478,1864,2310.3,48095.24,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,174,Norwood,Bronx,Boro Zone,false,true,-73.879022,40.877137,2604,80798.71,68282.79,11987.49,3698742.0,67,678,2604,3235.37,68282.79,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,175,Oakland Gardens,Queens,Boro Zone,false,true,-73.754622,40.742671,5218,156438.44,132450.76,23045.96,7133289.0,750,1305,5218,5997.54,132450.76,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,176,Oakwood,Staten Island,Boro Zone,false,true,-74.122583,40.561994,2149,64793.42,54435.58,9427.14,2938959.0,43,590,2149,2918.0,54435.58,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,177,Ocean Hill,Brooklyn,Boro Zone,false,true,-73.913632,40.676644,3277,101517.63,85672.29,14943.87,4656198.0,91,810,3277,4007.09,85672.29,4
2024-08-01,fhvhv,High Volume For Hire Vehicle,178,Ocean Parkway South,Brooklyn,Boro Zone,false,true,-73.970326,40.617315,10194,315053.4,265423.16,46276.82,14408756.0,266,2633,10194,13343.96,265423.16,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,179,Old Astoria,Queens,Boro Zone,false,true,-73.928333,40.77157,2422,75656.15,63927.06,11152.92,3485802.0,373,641,2422,3146.2,63927.06,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,180,Ozone Park,Queens,Boro Zone,false,true,-73.847043,40.675595,4125,128117.24,107798.24,18894.05,5838464.0,564,1125,4125,5579.63,107798.24,4
2024-08-01,fhvhv,High Volume For Hire Vehicle,181,Park Slope,Brooklyn,Boro Zone,false,true,-73.981414,40.670374,33102,1011362.4,853025.26,148412.02,46200386.0,779,8614,33102,42123.63,853025.26,27
2024-08-01,fhvhv,High Volume For Hire Vehicle,182,Parkchester,Bronx,Boro Zone,false,true,-73.857987,40.837749,2917,87988.64,74229.49,12940.64,3996116.0,69,746,2917,3645.51,74229.49,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,183,Pelham Bay,Bronx,Boro Zone,false,true,-73.831582,40.849172,6217,189572.91,159731.07,27798.25,8640017.0,131,1669,6217,8204.1,159731.07,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,184,Pelham Bay Park,Bronx,Boro Zone,false,true,-73.807858,40.868275,101,3028.16,2550.94,452.39,135310.0,2,27,101,107.89,2550.94,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,185,Pelham Parkway,Bronx,Boro Zone,false,true,-73.854394,40.854405,3322,98764.06,82955.29,14368.19,4454111.0,99,893,3322,4333.6,82955.29,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,186,Penn Station/Madison Sq West,Manhattan,Yellow Zone,false,true,-73.992438,40.748497,24191,799646.55,623922.92,108672.72,33776955.0,595,6307,24191,31341.77,623922.92,16
2024-08-01,fhvhv,High Volume For Hire Vehicle,187,Port Richmond,Staten Island,Boro Zone,false,true,-74.140789,40.628166,2540,78311.41,66147.29,11590.68,3578820.0,54,623,2540,3212.46,66147.29,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,188,Prospect-Lefferts Gardens,Brooklyn,Boro Zone,false,true,-73.947442,40.658745,4821,146458.86,123405.99,21443.16,6673231.0,121,1255,4821,6193.95,123405.99,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,189,Prospect Heights,Brooklyn,Boro Zone,false,true,-73.967587,40.677635,13055,395468.8,333526.82,57891.76,18035607.0,337,3365,13055,16286.6,333526.82,11
2024-08-01,fhvhv,High Volume For Hire Vehicle,190,Prospect Park,Brooklyn,Boro Zone,false,true,-73.968914,40.661622,112,3289.98,2833.57,495.22,151941.0,0,26,112,89.72,2833.57,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,191,Queens Village,Queens,Boro Zone,false,true,-73.741532,40.715454,8487,255071.11,215518.92,37329.62,11645195.0,1196,2144,8487,10296.69,215518.92,4
2024-08-01,fhvhv,High Volume For Hire Vehicle,192,Queensboro Hill,Queens,Boro Zone,false,true,-73.815229,40.743752,2223,67228.21,56673.68,9854.79,3058513.0,301,601,2223,2783.18,56673.68,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,193,Queensbridge/Ravenswood,Queens,Boro Zone,false,true,-73.941997,40.760313,3738,113403.54,95418.95,16643.94,5140859.0,544,947,3738,4847.28,95418.95,4
2024-08-01,fhvhv,High Volume For Hire Vehicle,194,Randalls Island,Manhattan,Yellow Zone,false,true,-73.924597,40.791,75,2511.51,1993.32,359.45,106459.0,0,13,75,75.24,1993.32,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,195,Red Hook,Brooklyn,Boro Zone,false,true,-74.009178,40.675549,2696,81662.77,69126.59,12070.23,3727881.0,65,664,2696,3139.22,69126.59,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,196,Rego Park,Queens,Boro Zone,false,true,-73.863338,40.726155,5461,168327.32,142202.13,24636.11,7753446.0,768,1390,5461,6791.95,142202.13,5
2024-08-01,fhvhv,High Volume For Hire Vehicle,197,Richmond Hill,Queens,Boro Zone,false,true,-73.830924,40.694542,2031,62733.78,52851.36,9134.48,2885598.0,301,555,2031,2750.82,52851.36,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,198,Ridgewood,Queens,Boro Zone,false,true,-73.901709,40.706527,11041,335377.61,283086.37,49162.98,15322756.0,1569,2819,11041,13798.35,283086.37,9
2024-08-01,fhvhv,High Volume For Hire Vehicle,199,Rikers Island,Bronx,Boro Zone,false,true,-73.882658,40.791133,52,2018.88,1655.24,299.32,93482.0,0,23,52,145.1,1655.24,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,200,Riverdale/North Riverdale/Fieldston,Bronx,Boro Zone,false,true,-73.906988,40.899528,2443,74387.32,62835.49,10961.46,3394609.0,52,614,2443,3001.57,62835.49,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,201,Rockaway Park,Queens,Boro Zone,false,true,-73.843454,40.577983,4431,134402.36,113149.73,19685.56,6107834.0,641,1165,4431,5750.03,113149.73,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,202,Roosevelt Island,Manhattan,Yellow Zone,false,true,-73.949953,40.761899,2308,76533.83,59919.04,10477.96,3242689.0,56,595,2308,2794.36,59919.04,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,203,Rosedale,Queens,Boro Zone,false,true,-73.739474,40.657852,2826,87058.71,73555.96,12863.64,3984292.0,395,688,2826,3526.0,73555.96,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,204,Rossville/Woodrow,Staten Island,Boro Zone,false,true,-74.207826,40.540333,6823,209136.13,176717.03,30775.9,9582448.0,162,1705,6823,8241.39,176717.03,6
2024-08-01,fhvhv,High Volume For Hire Vehicle,205,Saint Albans,Queens,Boro Zone,false,true,-73.763146,40.691201,2239,68611.17,57923.41,10100.39,3136898.0,314,571,2239,2865.99,57923.41,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,206,Saint George/New Brighton,Staten Island,Boro Zone,false,true,-74.102314,40.638973,3533,108303.4,91364.37,15833.82,4967952.0,88,909,3533,4497.84,91364.37,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,207,Saint Michaels Cemetery/Woodside,Queens,Boro Zone,false,true,-73.899353,40.763986,1916,59238.09,49835.23,8666.09,2709200.0,278,510,1916,2588.5,49835.23,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,208,Schuylerville/Edgewater Park,Bronx,Boro Zone,false,true,-73.823539,40.823318,2496,75405.68,63400.16,11006.19,3420740.0,59,669,2496,3335.31,63400.16,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,209,Seaport,Manhattan,Yellow Zone,false,true,-74.003664,40.709073,4278,141430.18,110353.43,19053.37,6010250.0,95,1109,4278,5583.63,110353.43,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,210,Sheepshead Bay,Brooklyn,Boro Zone,false,true,-73.940507,40.592024,2151,67479.69,57053.49,9882.6,3131566.0,49,553,2151,2742.45,57053.49,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,211,SoHo,Manhattan,Yellow Zone,false,true,-74.001538,40.723888,3227,106583.73,83244.27,14431.74,4521324.0,90,824,3227,4011.17,83244.27,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,212,Soundview/Bruckner,Bronx,Boro Zone,false,true,-73.86968,40.827902,9216,279342.87,235883.32,41120.2,12726603.0,206,2404,9216,11426.41,235883.32,7
2024-08-01,fhvhv,High Volume For Hire Vehicle,213,Soundview/Castle Hill,Bronx,Boro Zone,false,true,-73.858135,40.817859,2341,72650.36,61319.11,10609.8,3353279.0,60,614,2341,2886.23,61319.11,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,214,South Beach/Dongan Hills,Staten Island,Boro Zone,false,true,-74.085512,40.586786,4011,121674.46,102862.22,17856.19,5569804.0,108,995,4011,4734.29,102862.22,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,215,South Jamaica,Queens,Boro Zone,false,true,-73.790965,40.694428,1932,61776.21,51920.21,9089.87,2842302.0,287,500,1932,2705.46,51920.21,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,216,South Ozone Park,Queens,Boro Zone,false,true,-73.819459,40.676154,2708,82589.83,69585.04,12055.69,3775761.0,431,703,2708,3454.39,69585.04,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,217,South Williamsburg,Brooklyn,Boro Zone,false,true,-73.958597,40.703916,5980,183524.4,154977.53,26933.56,8417415.0,152,1530,5980,7526.89,154977.53,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,218,Springfield Gardens North,Queens,Boro Zone,false,true,-73.773036,40.67209,2108,64060.57,53924.52,9358.73,2917639.0,318,543,2108,2809.32,53924.52,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,219,Springfield Gardens South,Queens,Boro Zone,false,true,-73.764505,40.662186,3303,101285.87,85303.4,14867.04,4618324.0,483,858,3303,4392.22,85303.4,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,220,Spuyten Duyvil/Kingsbridge,Bronx,Boro Zone,false,true,-73.910665,40.882403,1792,54146.32,45636.88,7832.58,2483910.0,44,474,1792,2242.07,45636.88,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,221,Stapleton,Staten Island,Boro Zone,false,true,-74.073703,40.618768,2460,79183.47,66853.17,11633.93,3688888.0,76,643,2460,3168.96,66853.17,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,222,Starrett City,Brooklyn,Boro Zone,false,true,-73.882413,40.647527,4706,139506.48,117488.75,20187.16,6342470.0,123,1234,4706,5986.11,117488.75,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,223,Steinway,Queens,Boro Zone,false,true,-73.905407,40.777427,2000,59599.67,50310.3,8721.68,2707194.0,273,521,2000,2436.19,50310.3,0
2024-08-01,fhvhv,High Volume For Hire Vehicle,224,Stuy Town/Peter Cooper Village,Manhattan,Yellow Zone,false,true,-73.976598,40.731821,3183,105687.0,82489.26,14387.08,4469327.0,80,819,3183,4145.45,82489.26,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,225,Stuyvesant Heights,Brooklyn,Boro Zone,false,true,-73.931888,40.688168,7834,239572.34,201853.99,35187.24,10917603.0,188,2074,7834,10114.04,201853.99,9
2024-08-01,fhvhv,High Volume For Hire Vehicle,226,Sunnyside,Queens,Boro Zone,false,true,-73.924673,40.737698,18449,562060.72,473614.92,82125.71,25674064.0,2704,4841,18449,23888.89,473614.92,12
2024-08-01,fhvhv,High Volume For Hire Vehicle,227,Sunset Park East,Brooklyn,Boro Zone,false,true,-74.004653,40.641886,3650,111679.62,94305.92,16431.47,5107505.0,88,913,3650,4441.8,94305.92,5
2024-08-01,fhvhv,High Volume For Hire Vehicle,228,Sunset Park West,Brooklyn,Boro Zone,false,true,-74.011273,40.652354,1903,58599.61,49305.4,8560.55,2679512.0,45,519,1903,2485.28,49305.4,2
2024-08-01,fhvhv,High Volume For Hire Vehicle,229,Sutton Place/Turtle Bay North,Manhattan,Yellow Zone,false,true,-73.965146,40.756729,6284,207719.76,162245.36,28255.72,8787489.0,146,1621,6284,7970.72,162245.36,6
2024-08-01,fhvhv,High Volume For Hire Vehicle,230,Times Sq/Theatre District,Manhattan,Yellow Zone,false,true,-73.984197,40.759818,20476,674745.78,526576.14,91271.72,28571679.0,468,5245,20476,26350.75,526576.14,12
2024-08-01,fhvhv,High Volume For Hire Vehicle,231,TriBeCa/Civic Center,Manhattan,Yellow Zone,false,true,-74.00788,40.717773,2515,83620.05,65360.98,11351.81,3555167.0,64,656,2515,3174.57,65360.98,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,232,Two Bridges/Seward Park,Manhattan,Yellow Zone,false,true,-73.983025,40.714732,3458,114943.68,89849.31,15611.0,4885477.0,80,899,3458,4380.82,89849.31,1
2024-08-01,fhvhv,High Volume For Hire Vehicle,233,UN/Turtle Bay South,Manhattan,Yellow Zone,false,true,-73.970443,40.749914,5110,169390.93,131999.82,22818.92,7186880.0,132,1378,5110,6830.65,131999.82,7
2024-08-01,fhvhv,High Volume For Hire Vehicle,234,Union Sq,Manhattan,Yellow Zone,false,true,-73.990458,40.740337,12333,408764.24,319277.33,55564.85,17317880.0,307,3241,12333,15750.12,319277.33,8
2024-08-01,fhvhv,High Volume For Hire Vehicle,235,University Heights/Morris Heights,Bronx,Boro Zone,false,true,-73.915976,40.852521,4252,130232.84,109974.11,19160.51,5958559.0,93,1093,4252,5321.34,109974.11,3
2024-08-01,fhvhv,High Volume For Hire Vehicle,236,Upper East Side North,Manhattan,Yellow Zone,false,true,-73.957012,40.780436,31004,1014217.51,790641.18,137080.21,42758673.0,750,8146,31004,39634.63,790641.18,22
